Temperature_C,Vout_V
-3.01507537688443,0.995830746512777
-2.31155778894473,1.00769658549207
-1.60804020100502,1.01954848071732
-0.904522613065325,1.03138646003214
-0.201005025125632,1.04321055110445
0.502512562814069,1.05502078120044
1.20603015075377,1.0668171752097
1.90954773869347,1.07859975668284
2.61306532663317,1.09036854910222
3.31658291457286,1.10212357589677
4.02010050251256,1.1138648604421
4.72361809045226,1.12559242606065
5.42713567839196,1.13730629602186
6.13065326633166,1.14900649354234
6.83417085427136,1.16069304178596
7.53768844221105,1.17236596386406
8.24120603015075,1.18402528283554
8.94472361809045,1.19567102170709
9.64824120603015,1.20730320343324
10.3517587939699,1.21892185091659
11.0552763819096,1.2305269870079
11.7587939698493,1.24211863450628
12.462311557789,1.2536968161593
13.1658291457286,1.26526155466317
13.8693467336683,1.27681287266283
14.572864321608,1.28835079275217
15.2763819095477,1.29987533747411
15.9798994974874,1.31138652932077
16.6834170854271,1.32288439073362
17.3869346733668,1.33436894410361
18.0904522613065,1.34584021177129
18.7939698492462,1.35729821602702
19.4974874371859,1.36874297911104
20.2010050251256,1.38017452321363
20.9045226130653,1.39159287047527
21.608040201005,1.40299804298678
22.3115577889447,1.41439006278942
23.0150753768844,1.42576895187507
23.7185929648241,1.43713473218636
24.4221105527638,1.44848742561678
25.1256281407035,1.45982705401085
25.8291457286432,1.47115363916426
26.5326633165829,1.48246720282395
27.2361809045226,1.49376776668834
27.9396984924623,1.50505535240736
28.643216080402,1.51632998158269
29.3467336683417,1.52759167576779
30.0502512562814,1.53884045646812
30.7537688442211,1.55007634514124
31.4572864321608,1.56129936319693
32.1608040201005,1.57250953199733
32.8643216080402,1.58370687285709
33.5678391959799,1.59489140704349
34.2713567839196,1.60606315577658
34.9748743718593,1.61722214022927
35.678391959799,1.62836838152752
36.3819095477387,1.63950190075044
37.0854271356784,1.65062271893042
37.7889447236181,1.66173085705326
38.4924623115578,1.67282633605829
39.1959798994975,1.68390917683853
39.8994974874372,1.69497940024078
40.6030150753769,1.70603702706578
41.3065326633166,1.7170820780683
42.0100502512563,1.72811457395731
42.713567839196,1.73913453539608
43.4170854271357,1.75014198300229
44.1206030150754,1.7611369373482
44.8241206030151,1.77211941896074
45.5276381909548,1.78308944832164
46.2311557788945,1.79404704586759
46.9346733668342,1.80499223199029
47.6381909547739,1.81592502703664
48.3417085427136,1.82684545130884
49.0452261306533,1.83775352506451
49.748743718593,1.84864926851682
50.4522613065327,1.85953270183459
51.1557788944724,1.87040384514244
51.8592964824121,1.8812627185209
52.5628140703518,1.89210934200652
53.2663316582915,1.90294373559201
53.9698492462311,1.91376591922634
54.6733668341708,1.92457591281488
55.3768844221105,1.9353737362195
56.0804020100502,1.94615940925869
56.78391959799,1.9569329517077
57.4874371859297,1.96769438329862
58.1909547738694,1.97844372372054
58.8944723618091,1.98918099261965
59.5979899497487,1.99990620959933
60.3015075376884,2.0106193942203
61.0050251256281,2.02132056600074
61.7085427135678,2.03200974441638
62.4120603015075,2.04268694890061
63.1155778894472,2.05335219884465
63.8190954773869,2.06400551359759
64.5226130653266,2.07464691246655
65.2261306532663,2.08527641471679
65.929648241206,2.09589403957182
66.6331658291457,2.10649980621349
67.3366834170854,2.11709373378215
68.0402010050251,2.1276758413767
68.7437185929648,2.13824614805477
69.4472361809045,2.14880467283278
70.1507537688442,2.15935143468606
70.8542713567839,2.169886452549
71.5577889447236,2.18040974531509
72.2613065326633,2.19092133183712
72.964824120603,2.20142123092718
73.6683417085427,2.21190946135689
74.3718592964824,2.22238604185739
75.0753768844221,2.23285099111956
75.7788944723618,2.24330432779404
76.4824120603015,2.25374607049137
77.1859296482412,2.26417623778214
77.8894472361809,2.27459484819701
78.5929648241206,2.2850019202269
79.2964824120603,2.29539747232304
80,2.30578152289711
